,time,Latency
1779,1562166540,393351.9827560044
1780,1562167440,385267.77529668517
1781,1562168340,378800.7978694269
1782,1562169240,291349.34473845124
1783,1562170140,290415.117358954
1784,1562171040,333553.18952027074
1785,1562171940,376006.6960403165
1786,1562172840,396385.1348641059
1787,1562173740,404505.11698789976
1788,1562174640,415979.379269391
1789,1562175540,411596.40508354467
1790,1562176440,430082.28955965675
1791,1562177340,484271.2118600881
1792,1562178240,454938.754692674
1793,1562179140,439652.30768099887
1794,1562180040,451195.91114317736
1795,1562180940,499169.61887563707
1796,1562181840,532962.3591928021
1797,1562182740,494564.4796659637
1798,1562183640,491534.8081426149
1799,1562184540,497852.2567208279
1800,1562185440,482385.35228001996
1801,1562186340,449451.818933327
1802,1562187240,410197.7775511377
1803,1562188140,405521.4005563937
1804,1562189040,358920.3106820806
1805,1562189940,351619.33070698375
1806,1562190840,318003.66621732357
1807,1562191740,317986.8859656873
1808,1562192640,308313.1038143145
1809,1562193540,295121.16525140335
1810,1562194440,293118.26778817776
1811,1562195340,319617.6369672538
1812,1562196240,323318.6887626027
1813,1562197140,328536.2136664404
1814,1562198040,363923.1175593745
1815,1562198940,404480.45282119006
1816,1562199840,422099.8652225279
1817,1562200740,406971.0117661092
1818,1562201640,453689.53981385555
1819,1562202540,448544.70851993066
1820,1562203440,449200.1294575331
1821,1562204340,429884.6027956393
1822,1562205240,544364.7388163347
1823,1562206140,583518.5632125292
1824,1562207040,570268.1718394172
1825,1562207940,570076.2883206621
1826,1562208840,570092.5490603064
1827,1562209740,601744.6583569798
1828,1562210640,579956.479322824
1829,1562211540,573415.5694642223
1830,1562212440,567071.0671073109
1831,1562213340,562126.1219368991
1832,1562214240,557201.1022832402
1833,1562215140,558865.6226454038
1834,1562216040,572651.4752063412
1835,1562216940,597429.663881246
1836,1562217840,580681.5371022095
1837,1562218740,578843.3477575809
1838,1562219640,588238.1587996215
1839,1562220540,623369.402361987
1840,1562221440,619080.145791353
1841,1562222340,617868.9311725177
1842,1562223240,620153.551964415
1843,1562224140,612431.7168084024
1844,1562225040,597531.2633813492
1845,1562225940,597345.4897481799
1846,1562226840,611911.1920689257
1847,1562227740,607867.7131644132
1848,1562228640,607370.8462872002
1849,1562229540,609407.6676108406
1850,1562230440,620106.4009391124
1851,1562231340,610233.8553242018
1852,1562232240,714023.9307693846
1853,1562233140,633580.3408064214
1854,1562234040,603882.5559738078
1855,1562234940,609749.6298374203
1856,1562235840,611965.2792583111
1857,1562236740,586923.0259002139
1858,1562237640,731319.1194909926
1859,1562238540,609208.933751585
1860,1562239440,599487.0093838655
1861,1562240340,588898.574059929
1862,1562241240,602387.2865280748
1863,1562242140,616437.1447261998
1864,1562243040,651535.8519984477
1865,1562243940,590202.7384540007
1866,1562244840,621090.8247858245
1867,1562245740,640028.4954936063
1868,1562246640,612539.2893446143
1869,1562247540,617344.8567073793
1870,1562248440,623836.8152978643
1871,1562249340,639674.1003261263
1872,1562250240,634674.2842366595
1873,1562251140,631540.0358133384
1874,1562252040,625650.0281114108
1875,1562252940,617179.2427827402
1876,1562253840,589759.216399451
1877,1562254740,503846.8665914086
1878,1562255640,285938.500616079
1879,1562256540,316048.3565190663
1880,1562257440,472631.8522716828
1881,1562258340,588882.5557969109
1882,1562259240,608377.9874580724
1883,1562260140,460251.52939797076
1884,1562261040,456788.4074578869
1885,1562261940,448925.5714632455
1886,1562262840,486088.18900382926
1887,1562263740,558204.4676684637
1888,1562264640,540468.114893227
1889,1562265540,500732.0189086913
1890,1562266440,495939.76186675293
1891,1562267340,555118.6284911928
1892,1562268240,552778.7021845243
1893,1562269140,517973.39271281596
1894,1562270040,466801.9607890955
1895,1562270940,470748.4653783084
1896,1562271840,438679.53418280854
1897,1562272740,409733.9115260634
1898,1562273640,361988.2443146842
1899,1562274540,360145.8759506994
1900,1562275440,328835.3561439704
1901,1562276340,320554.96901951986
1902,1562277240,287628.88839434757
1903,1562278140,289416.4888179997
1904,1562279040,276271.6047260009
1905,1562279940,267584.79183506186
1906,1562280840,270830.9769998266
1907,1562281740,303304.2914265418
1908,1562282640,309247.465961416
1909,1562283540,323989.8842165872
1910,1562284440,367705.0186821764
1911,1562285340,412537.3026200659
1912,1562286240,437788.5580666028
1913,1562287140,445222.94631811563
1914,1562288040,497590.0374240766
1915,1562288940,517051.9638497402
1916,1562289840,515342.93911640736
1917,1562290740,479858.65132733807
1918,1562291640,538046.6346122075
1919,1562292540,520644.5566469422
1920,1562293440,534735.5987426359
1921,1562294340,495188.6510655599
1922,1562295240,511121.6265125014
1923,1562296140,497342.11459078756
1924,1562297040,515878.7978895653
1925,1562297940,460999.76427639776
1926,1562298840,527573.8224838554
1927,1562299740,635676.4819201332
1928,1562300640,640428.903732712
1929,1562301540,649180.3042510072
1930,1562302440,658562.1390084785
1931,1562303340,681627.2445728622
1932,1562304240,705742.5548055333
1933,1562305140,712290.1180759445
1934,1562306040,698593.1480616796
1935,1562306940,696117.3147999446
1936,1562307840,727882.6031071391
1937,1562308740,700835.0472872083
1938,1562309640,673739.9504307632
1939,1562310540,723145.1389365755
1940,1562311440,683995.4949279175
1941,1562312340,627607.4364398698
1942,1562313240,647095.3411559827
1943,1562314140,699940.4965253392
1944,1562315040,696308.7261146752
1945,1562315940,671841.9821613365
1946,1562316840,688698.3325394146
1947,1562317740,711624.4700037369
1948,1562318640,662580.6753584336
1949,1562319540,670134.3730217826
1950,1562320440,634053.8306935966
1951,1562321340,657836.0187349118
1952,1562322240,661610.9485228953
1953,1562323140,610658.9903022134
1954,1562324040,632052.1485801208
1955,1562324940,659405.0626960731
1956,1562325840,615705.2862456836
1957,1562326740,578230.127900861
1958,1562327640,586435.6351002358
1959,1562328540,622598.1211795899
1960,1562329440,588289.3163942861
1961,1562330340,616879.615261054
1962,1562331240,629960.5029446327
1963,1562332140,624712.7245771562
1964,1562333040,617281.3797807627
1965,1562333940,612146.6026660614
1966,1562334840,626966.1467525044
1967,1562335740,643431.5720466677
1968,1562336640,605417.5528039336
1969,1562337540,593067.8185458892
1970,1562338440,597428.1816332267
1971,1562339340,568996.2273847911
1972,1562340240,551011.2657282267
1973,1562341140,538360.9795025691
1974,1562342040,400451.0263901557
1975,1562342940,394191.3032921541
1976,1562343840,475888.3669354249
1977,1562344740,555204.2283476192
1978,1562345640,545159.2712065696
1979,1562346540,570999.097118372
1980,1562347440,440224.78034425917
1981,1562348340,406904.75690366194
1982,1562349240,481217.54052082263
1983,1562350140,667750.4599110308
1984,1562351040,653191.553823188
1985,1562351940,477290.8525901156
1986,1562352840,444209.8159952219
1987,1562353740,482130.9321230457
1988,1562354640,510311.28325360216
1989,1562355540,455640.8827446608
1990,1562356440,458681.7043546068
1991,1562357340,419646.04365041404
1992,1562358240,402948.86358743865
1993,1562359140,391723.6027194994
1994,1562360040,336390.24373306625
1995,1562360940,330416.27725146175
1996,1562361840,314389.41770110064
1997,1562362740,294323.31638774514
1998,1562363640,258548.53678257967
1999,1562364540,277425.8777038607
2000,1562365440,265206.54001935193
2001,1562366340,251555.19421190667
2002,1562367240,249931.5142293511
2003,1562368140,279837.655447283
2004,1562369040,288140.85965136177
2005,1562369940,295602.7128732746
2006,1562370840,327829.7483711541
2007,1562371740,372054.07758398476
2008,1562372640,410336.6251164747
2009,1562373540,384971.7106154437
2010,1562374440,409495.3350504226
2011,1562375340,431217.77706204617
2012,1562376240,449801.9565320825
2013,1562377140,455932.6930338239
2014,1562378040,454429.4315716349
2015,1562378940,456259.63041466917
2016,1562379840,441449.56013524026
2017,1562380740,424915.4959486006
2018,1562381640,432055.9165301254
2019,1562382540,434198.3681520326
2020,1562383440,444295.5441171322
2021,1562384340,424532.6366023887
2022,1562385240,410842.3271409988
2023,1562386140,422789.1376253202
2024,1562387040,404770.3083949399
2025,1562387940,418929.79341678054
2026,1562388840,428630.17559731606
2027,1562389740,445058.22635057627
2028,1562390640,436927.3054935727
2029,1562391540,429949.0508485949
2030,1562392440,434022.1126531036
2031,1562393340,447730.3659097048
2032,1562394240,438507.899633942
2033,1562395140,443326.84801615565
2034,1562396040,446831.5215288668
2035,1562396940,420475.19878647424
2036,1562397840,447760.3870702422
2037,1562398740,441067.5912510157
2038,1562399640,442076.39176272
2039,1562400540,449091.3687701728
2040,1562401440,439274.2274719939
2041,1562402340,429566.69077141123
2042,1562403240,432922.08697730006
2043,1562404140,442154.65647510823
2044,1562405040,447179.32893137156
2045,1562405940,432208.2718063622
2046,1562406840,448223.9116419844
2047,1562407740,451767.9567758272
2048,1562408640,431227.34891102
2049,1562409540,441639.9408714886
2050,1562410440,439294.9474264604
2051,1562411340,451195.98337174166
2052,1562412240,435898.8088883465
2053,1562413140,435273.9570556298
2054,1562414040,444878.6728897056
2055,1562414940,444092.11048039247
2056,1562415840,440792.4203832889
2057,1562416740,446016.4352773422
2058,1562417640,444417.47951426427
2059,1562418540,445925.03337625583
2060,1562419440,449222.7078320535
2061,1562420340,428166.64936660934
2062,1562421240,437104.85268167604
2063,1562422140,429317.560679064
2064,1562423040,405648.3605939871
2065,1562423940,381384.2273216547
2066,1562424840,364721.3690666024
2067,1562425740,357004.68798179855
2068,1562426640,342854.47959839564
2069,1562427540,322930.66070136765
2070,1562428440,260122.1090897157
2071,1562429340,273525.1194460434
2072,1562430240,347751.7878852368
2073,1562431140,382364.7102847959
2074,1562432040,450249.5168608935
2075,1562432940,559506.4026906677
2076,1562433840,560489.649623835
2077,1562434740,569897.5540783171
2078,1562435640,591023.1255157898
2079,1562436540,694717.0829412701
2080,1562437440,662685.5262607143
2081,1562438340,610744.4304332309
2082,1562439240,602626.9603041286
2083,1562440140,658345.7992778907
2084,1562441040,676106.1974524341
2085,1562441940,633245.0061165504
2086,1562442840,592498.0901026862
2087,1562443740,576573.8909483475
2088,1562444640,522217.64483915403
2089,1562445540,516415.2646545024
2090,1562446440,456746.2528309677
2091,1562447340,445977.42744512844
2092,1562448240,423415.70131278766
2093,1562449140,412216.6629425129
2094,1562450040,377056.45168550225
2095,1562450940,405978.5524386687
2096,1562451840,368626.4372661128
2097,1562452740,366967.0836145439
2098,1562453640,367701.82312687894
2099,1562454540,389401.2995636448
2100,1562455440,408312.83931364055
2101,1562456340,415777.9180676404
2102,1562457240,450921.8140601393
2103,1562458140,502390.00990513404
2104,1562459040,528254.1231818504
2105,1562459940,528990.6085994733
2106,1562460840,560170.7062248739
2107,1562461740,578351.8252590323
2108,1562462640,435632.04352891684
2109,1562463540,432763.44135548244
2110,1562464440,512379.95034106844
2111,1562465340,615238.5522838937
2112,1562466240,478970.2346791821
2113,1562467140,429861.74849346455
2114,1562468040,432045.92609614483
2115,1562468940,437838.9524220007
2116,1562469840,434999.9832388918
2117,1562470740,432576.8593349848
2118,1562471640,428013.1369197286
2119,1562472540,417594.91748887807
2120,1562473440,417898.3677633077
2121,1562474340,420312.3990962786
2122,1562475240,429743.26831516565
2123,1562476140,432526.4291152118
2124,1562477040,435261.27932847454
2125,1562477940,432508.6198822727
2126,1562478840,433322.8067711397
2127,1562479740,443718.3117345271
2128,1562480640,436782.86835864966
2129,1562481540,435677.0370635655
2130,1562482440,445915.4514287562
2131,1562483340,450323.90677772806
2132,1562484240,433838.03846938786
2133,1562485140,434954.18743456725
2134,1562486040,439427.8833131811
2135,1562486940,446248.48774361255
2136,1562487840,448102.51309985225
2137,1562488740,428513.8791188833
2138,1562489640,446336.76374755154
2139,1562490540,443808.64124237373
2140,1562491440,439672.1418879244
2141,1562492340,431780.5927244108
2142,1562493240,432387.90506794
2143,1562494140,445264.45213176834
2144,1562495040,431255.9476193327
2145,1562495940,423528.35058025183
2146,1562496840,442467.0538286313
2147,1562497740,451072.9412991075
2148,1562498640,447499.8782509481
2149,1562499540,447444.97432642727
2150,1562500440,450158.88806663326
2151,1562501340,442533.05386255676
2152,1562502240,448433.4573750496
2153,1562503140,448648.92661573715
2154,1562504040,456009.9272097277
2155,1562504940,456913.50813178404
2156,1562505840,440972.9875726959
2157,1562506740,414011.02379117865
2158,1562507640,414726.42643824033
2159,1562508540,433780.3793784716
2160,1562509440,420300.7988377392
2161,1562510340,404320.1915741382
2162,1562511240,387134.15381828026
2163,1562512140,363933.28339489433
2164,1562513040,351117.63234464056
2165,1562513940,346523.28832433146
2166,1562514840,268915.94806227175
2167,1562515740,288429.8037568834
2168,1562516640,351004.3530670578
2169,1562517540,395310.23188746505
2170,1562518440,477466.99043049995
2171,1562519340,565461.2298901833
2172,1562520240,577317.9127299509
2173,1562521140,579972.3947568259
2174,1562522040,609932.4218163813
2175,1562522940,683370.3450975217
2176,1562523840,653645.3973641611
2177,1562524740,621540.8241426416
2178,1562525640,616598.6334041916
2179,1562526540,651047.0035830013
2180,1562527440,681436.0041362643
2181,1562528340,629654.3446873509
2182,1562529240,610653.9532793651
2183,1562530140,589431.1846707155
2184,1562531040,550374.9052114983
2185,1562531940,540044.9123813718
2186,1562532840,473188.5995150591
2187,1562533740,480793.38461766223
2188,1562534640,446839.3902616384
2189,1562535540,418603.43103948626
2190,1562536440,377578.15034418803
2191,1562537340,395540.98969449237
2192,1562538240,373637.4423203834
2193,1562539140,370660.98050139647
2194,1562540040,369467.3511346159
2195,1562540940,409307.3952922889
2196,1562541840,417045.1475055649
2197,1562542740,428958.7851919291
2198,1562543640,457658.9457035736
2199,1562544540,553989.2430596572
2200,1562545440,565992.2882755393
2201,1562546340,496030.827052582
2202,1562547240,439094.51696284465
2203,1562548140,442367.2140542704
2204,1562549040,619363.4265299564
2205,1562549940,517642.3175203409
2206,1562550840,480603.87952859147
2207,1562551740,461688.441048435
2208,1562552640,483226.7834999736
2209,1562553540,445890.3584947644
2210,1562554440,441067.69604838605
2211,1562555340,444845.86517316086
2212,1562556240,445322.33464978973
2213,1562557140,430040.4899243665
2214,1562558040,426585.61346550717
2215,1562558940,398555.18273306923
2216,1562559840,402604.93363866577
2217,1562560740,403831.8470133164
2218,1562561640,418507.0428490158
2219,1562562540,452324.5511157735
2220,1562563440,480732.406166135
2221,1562564340,470870.3392152116
2222,1562565240,501854.9868605186
2223,1562566140,490382.60951652576
2224,1562567040,477473.9280807869
2225,1562567940,484589.8623948739
2226,1562568840,493673.24835485016
2227,1562569740,495485.89480082557
2228,1562570640,487091.13097732275
2229,1562571540,471006.41529097204
2230,1562572440,540181.6562142145
2231,1562573340,483482.37907662534
2232,1562574240,492747.7629886562
2233,1562575140,473392.34408060176
2234,1562576040,524850.0049069187
2235,1562576940,534097.1043986316
2236,1562577840,509791.5488002083
2237,1562578740,523855.3020259315
2238,1562579640,494185.05394176824
2239,1562580540,516236.4797859553
2240,1562581440,496925.09330296906
2241,1562582340,484337.7134384945
2242,1562583240,483496.5673780887
2243,1562584140,492569.86778630415
2244,1562585040,513385.69917341607
2245,1562585940,489143.90222686087
2246,1562586840,487358.1376610798
2247,1562587740,454610.1224630654
2248,1562588640,448250.36559586175
2249,1562589540,436766.07798533735
2250,1562590440,451213.8884612554
2251,1562591340,440909.5004872764
2252,1562592240,441493.2840235748
2253,1562593140,432732.05574790697
2254,1562594040,441295.13787501
2255,1562594940,452137.4692694425
2256,1562595840,433267.62801682786
2257,1562596740,400821.8419936415
2258,1562597640,379991.7196454888
2259,1562598540,371958.17766311235
2260,1562599440,350926.11566555634
2261,1562600340,339964.4704302407
2262,1562601240,264899.8441096959
2263,1562602140,291441.089629008
2264,1562603040,347261.6871653066
2265,1562603940,379291.7891969621
2266,1562604840,471293.22023968736
2267,1562605740,566372.6237083853
2268,1562606640,569906.6957032294
2269,1562607540,582590.9976797928
2270,1562608440,588437.8826384876
2271,1562609340,673040.8940925845
2272,1562610240,670026.9320896976
2273,1562611140,624326.2933707064
2274,1562612040,609127.395070431
2275,1562612940,646005.6431844824
2276,1562613840,672807.1535322049
2277,1562614740,612993.4596367088
2278,1562615640,588750.973226182
2279,1562616540,583033.8964626675
2280,1562617440,541578.697015687
2281,1562618340,532632.3746990414
2282,1562619240,468135.0060252139
2283,1562620140,470346.7543075734
2284,1562621040,457811.8395437013
2285,1562621940,434547.95272336405
2286,1562622840,374871.52228835505
2287,1562623740,387789.966360892
2288,1562624640,362341.32032420754
2289,1562625540,353827.98125053255
2290,1562626440,347662.9659132993
2291,1562627340,392574.3895585307
2292,1562628240,399575.3398276376
2293,1562629140,415662.0601978522
2294,1562630040,472579.4010738809
2295,1562630940,511104.99161962315
2296,1562631840,537773.7962826088
2297,1562632740,559393.3741545015
2298,1562633640,609876.6954219205
2299,1562634540,629528.8897150585
2300,1562635440,622620.4867442925
2301,1562636340,628811.017848029
2302,1562637240,639972.7604554046
2303,1562638140,641783.6454540155
2304,1562639040,640861.4174827544
2305,1562639940,602597.946799632
2306,1562640840,611712.9369813489
2307,1562641740,613874.1201999204
2308,1562642640,609353.201173062
2309,1562643540,603363.445836271
2310,1562644440,588265.1538603936
2311,1562645340,598213.650077156
2312,1562646240,594097.902928703
2313,1562647140,602861.2488436504
2314,1562648040,606649.5543439479
2315,1562648940,623373.1349476615
2316,1562649840,620314.3010823908
2317,1562650740,623325.109985186
2318,1562651640,639790.1508712826
2319,1562652540,642661.4767154279
2320,1562653440,643502.636151703
2321,1562654340,648295.7480784836
2322,1562655240,621078.7990537373
2323,1562656140,579834.6363659028
2324,1562657040,632604.9532290574
2325,1562657940,709513.2498509501
2326,1562658840,685110.9546825244
2327,1562659740,616046.8887877754
2328,1562660640,488065.7729698299
2329,1562661540,435411.2359213078
2330,1562662440,446184.3860008376
2331,1562663340,447290.41242018616
2332,1562664240,476113.9857773605
2333,1562665140,450486.7936171996
2334,1562666040,446768.7830542699
2335,1562666940,427994.81135445373
2336,1562667840,442807.92187883746
2337,1562668740,443645.1699522606
2338,1562669640,438425.91223847284
2339,1562670540,437626.41876492195
2340,1562671440,441889.14881695545
2341,1562672340,465146.1164508834
2342,1562673240,415964.47635595687
2343,1562674140,435862.4959285741
2344,1562675040,452078.3696999449
2345,1562675940,427245.312426068
2346,1562676840,461319.51615577244
2347,1562677740,444579.4956914188
2348,1562678640,446326.6776095699
2349,1562679540,436015.4321854277
2350,1562680440,513971.8592040174
2351,1562681340,453092.24559109745
2352,1562682240,427314.3922968336
2353,1562683140,391579.7084725386
2354,1562684040,382042.7590079121
2355,1562684940,367563.2333372933
2356,1562685840,353429.43780873955
2357,1562686740,364791.90190404054
2358,1562687640,269153.1001938268
2359,1562688540,287362.0406346691
2360,1562689440,360556.51505587006
2361,1562690340,410674.09998966363
2362,1562691240,487020.48771557945
2363,1562692140,578212.6257067879
2364,1562693040,583971.0734724645
2365,1562693940,580826.2476392445
2366,1562694840,617086.171222937
2367,1562695740,699904.4788669231
2368,1562696640,669894.1651197869
2369,1562697540,625700.9827662403
2370,1562698440,606954.5343496822
2371,1562699340,638922.935957032
2372,1562700240,673680.9747334894
2373,1562701140,634713.9133835663
2374,1562702040,594198.942116365
2375,1562702940,569109.7950122876
2376,1562703840,552265.476133363
2377,1562704740,529990.0782231323
2378,1562705640,473025.61322309484
2379,1562706540,469094.1665669362
2380,1562707440,418194.89092654013
2381,1562708340,416550.6282152374
2382,1562709240,371390.24642929115
2383,1562710140,390659.8567025361
2384,1562711040,372342.67759954964
2385,1562711940,372773.90273420664
2386,1562712840,366571.8980638027
2387,1562713740,402233.439305835
2388,1562714640,407258.41663543496
2389,1562715540,426675.0925801448
2390,1562716440,488640.6080570813
2391,1562717340,550101.6542095796
2392,1562718240,549947.2265328526
2393,1562719140,563681.9272899494
2394,1562720040,570390.0182746061
2395,1562720940,621061.4737927665
2396,1562721840,635142.2035673753
2397,1562722740,606093.3170984979
2398,1562723640,619825.3793453481
2399,1562724540,623670.9399183397
2400,1562725440,601735.564065829
2401,1562726340,585067.0922553841
2402,1562727240,588393.0813551535
2403,1562728140,601805.2021058974
2404,1562729040,597172.6071287118
2405,1562729940,571508.4992208335
2406,1562730840,560879.301151599
2407,1562731740,573625.9280761704
2408,1562732640,583213.6348611555
2409,1562733540,578614.0188136004
2410,1562734440,570984.8412509429
2411,1562735340,600815.3388241256
2412,1562736240,600126.0468908339
2413,1562737140,579616.5386680258
2414,1562738040,598846.4077921819
2415,1562738940,443499.4694412312
2416,1562739840,452791.53034243546
2417,1562740740,552611.8781532764
2418,1562741640,595749.2659271585
2419,1562742540,626271.0309189974
2420,1562743440,522599.12321807566
2421,1562744340,453235.62260393635
2422,1562745240,460600.95855830645
2423,1562746140,463656.8436293727
2424,1562747040,495167.3806971258
2425,1562747940,463917.758501118
2426,1562748840,489690.65372546355
2427,1562749740,486200.217148244
2428,1562750640,479857.62346634414
2429,1562751540,463057.94948296173
2430,1562752440,478680.47525624244
2431,1562753340,466758.13890405826
2432,1562754240,465190.649270965
2433,1562755140,431339.72286890075
2434,1562756040,442973.7737088437
2435,1562756940,457202.9539435563
2436,1562757840,468799.46665154217
2437,1562758740,479290.9220070955
2438,1562759640,471722.43961533986
2439,1562760540,482145.4281753287
2440,1562761440,494007.3040197018
2441,1562762340,463713.8773220313
2442,1562763240,459449.4909622349
2443,1562764140,465288.24261246715
2444,1562765040,443046.0831995337
2445,1562765940,443076.11660793086
2446,1562766840,454919.05821327533
2447,1562767740,438079.48510549933
2448,1562768640,418724.5086153971
2449,1562769540,390930.38469990424
2450,1562770440,395920.7661833371
2451,1562771340,384234.659458601
2452,1562772240,365122.2972809945
2453,1562773140,365282.2294324977
2454,1562774040,284460.89314183145
2455,1562774940,296037.8021736158
2456,1562775840,359735.2863887158
2457,1562776740,402017.42309126904
2458,1562777640,484637.63654403464
2459,1562778540,579101.5647678131
2460,1562779440,562044.3762580568
2461,1562780340,573437.0653563202
2462,1562781240,613508.3896933638
2463,1562782140,690073.281524853
2464,1562783040,688088.7656807686
2465,1562783940,610773.9507058363
2466,1562784840,586726.5444128923
2467,1562785740,641483.4110209503
2468,1562786640,675154.6546371911
2469,1562787540,631548.6848378418
2470,1562788440,606025.7136462929
2471,1562789340,555506.4678568826
2472,1562790240,533364.9020832259
2473,1562791140,522721.31834658684
2474,1562792040,480057.28383599146
2475,1562792940,489574.138022923
2476,1562793840,441834.31847821135
2477,1562794740,460534.15114556823
2478,1562795640,394375.1736927171
2479,1562796540,401501.08792248653
2480,1562797440,387619.6283015895
2481,1562798340,382422.27889785863
2482,1562799240,375999.7789014284
2483,1562800140,426920.03681168804
2484,1562801040,428111.8750152198
2485,1562801940,448178.1302815143
2486,1562802840,512415.22327423806
2487,1562803740,562082.0437622552
2488,1562804640,562883.888956076
2489,1562805540,568484.4411469458
2490,1562806440,608577.5212826898
2491,1562807340,632714.9483222705
2492,1562808240,611597.1065429416
2493,1562809140,626959.691456079
2494,1562810040,655081.9676490572
2495,1562810940,671932.9528461208
2496,1562811840,708743.1346264188
2497,1562812740,643168.8432514588
2498,1562813640,592916.8689862079
2499,1562814540,605362.4724153801
2500,1562815440,586761.4299563805
2501,1562816340,582920.7579270651
2502,1562817240,555894.3098457562
2503,1562818140,580756.3629825655
2504,1562819040,555078.1405193968
2505,1562819940,559029.7658218776
2506,1562820840,568285.3066466197
2507,1562821740,599983.0252263738
2508,1562822640,447574.91805495945
2509,1562823540,465929.11524849164
2510,1562824440,599464.7650687173
2511,1562825340,614386.4842857161
2512,1562826240,618247.4875625618
2513,1562827140,471371.7003453548
2514,1562828040,476965.28886767576
2515,1562828940,475475.653782577
2516,1562829840,488984.39665226266
2517,1562830740,457880.105492369
2518,1562831640,472368.1166041225
2519,1562832540,442390.5434347468
2520,1562833440,457861.70316355303
2521,1562834340,452933.25509034324
2522,1562835240,464833.55340930243
2523,1562836140,465209.20391405735
2524,1562837040,479799.3593905948
2525,1562837940,447244.88190468244
2526,1562838840,470228.11002830113
2527,1562839740,472516.3033078906
2528,1562840640,447987.73512075254
2529,1562841540,443052.85627364327
2530,1562842440,457500.3164296489
2531,1562843340,462490.4554900763
2532,1562844240,470709.5726762294
2533,1562845140,446440.6146628013
2534,1562846040,467009.8754515467
2535,1562846940,444719.85234110744
2536,1562847840,451047.22812394
2537,1562848740,435521.2292754531
2538,1562849640,445421.56601059646
2539,1562850540,457224.881770406
2540,1562851440,441771.9556360559
2541,1562852340,396804.73930039094
2542,1562853240,386004.4754674601
2543,1562854140,369903.8938120781
2544,1562855040,340246.85061885114
2545,1562855940,480912.3280852508
2546,1562856840,520289.41227273777
2547,1562857740,494913.88867735513
2548,1562858640,498910.02293243265
2549,1562859540,427030.69440596894
2550,1562860440,246566.52363601714
2551,1562861340,303928.9671725699
2552,1562862240,404516.8675474745
2553,1562863140,429643.3274685152
2554,1562864040,505083.200631722
2555,1562864940,604926.7976610916
2556,1562865840,642241.187585378
2557,1562866740,661010.4000478017
2558,1562867640,699001.298828771
2559,1562868540,788551.5214048084
2560,1562869440,768490.2622694849
2561,1562870340,562946.2719123436
2562,1562871240,555914.159430436
2563,1562872140,605130.6348965061
2564,1562873040,638666.0469318286
2565,1562873940,623743.7005457259
2566,1562874840,542026.4452241139
2567,1562875740,551469.048001009
2568,1562876640,532097.1439139422
2569,1562877540,493504.2250090611
2570,1562878440,444279.29319275595
2571,1562879340,438701.81999306014
2572,1562880240,414140.3639570448
2573,1562881140,417022.85477999446
2574,1562882040,368661.5424291492
2575,1562882940,370785.7374644846
2576,1562883840,364030.22495216253
2577,1562884740,369734.58908251685
2578,1562885640,371924.9060446415
2579,1562886540,407494.60530545894
2580,1562887440,415102.1895101481
2581,1562888340,431057.70102531195
2582,1562889240,463254.32077626936
2583,1562890140,530634.6301236725
2584,1562891040,529177.5855051808
2585,1562891940,548581.1085299083
2586,1562892840,575268.7603956362
2587,1562893740,548216.0753511244
2588,1562894640,546296.8505138757
2589,1562895540,504890.00496889773
2590,1562896440,510993.190236021
2591,1562897340,479078.0696712157
2592,1562898240,522038.0441497813
2593,1562899140,668285.7632786932
2594,1562900040,649864.3430016576
2595,1562900940,639457.1039312616
2596,1562901840,659388.4684347891
2597,1562902740,676356.1262838661
2598,1562903640,665298.8109377348
2599,1562904540,673401.6346471341
2600,1562905440,669343.8503855787
2601,1562906340,717298.9676944821
2602,1562907240,731703.8119200967
2603,1562908140,696437.9444518845
2604,1562909040,545649.6188644499
2605,1562909940,584772.3488775367
2606,1562910840,662206.8663023585
2607,1562911740,680957.1169911809
2608,1562912640,683641.1804337464
2609,1562913540,568469.1915960633
2610,1562914440,541976.1136637977
2611,1562915340,513611.14968918904
2612,1562916240,542439.4256190996
2613,1562917140,548284.4411961688
2614,1562918040,567632.4762617877
2615,1562918940,572758.035018824
2616,1562919840,569167.9161253468
2617,1562920740,544542.3758344403
2618,1562921640,570749.823227206
2619,1562922540,581461.1269855507
2620,1562923440,574781.1876118346
2621,1562924340,565176.0022247618
2622,1562925240,577475.7990023014
2623,1562926140,599243.7398350366
2624,1562927040,624422.2577169075
2625,1562927940,436606.184227721
2626,1562928840,407905.4446234606
2627,1562929740,384106.42602216074
2628,1562930640,367019.6791869757
2629,1562931540,365518.1036971323
2630,1562932440,374373.0721548534
2631,1562933340,382896.9593995543
2632,1562934240,391222.03024350654
2633,1562935140,345662.5109667391
2634,1562936040,348226.59624498035
2635,1562936940,363329.6169224266
2636,1562937840,354416.49328666995
2637,1562938740,338541.2488921826
2638,1562939640,358557.2458892299
2639,1562940540,387849.8027757276
2640,1562941440,365805.9949072596
2641,1562942340,335056.1610492406
2642,1562943240,328318.667790733
2643,1562944140,321748.38842306373
2644,1562945040,273248.1731243056
2645,1562945940,266031.9572964516
2646,1562946840,283664.18884721573
2647,1562947740,353545.87226572185
2648,1562948640,369903.27443939087
2649,1562949540,374473.71263051615
2650,1562950440,446935.4870497893
2651,1562951340,558800.1786927755
2652,1562952240,550481.8653584676
2653,1562953140,549734.4835308805
2654,1562954040,571996.0118073344
2655,1562954940,679066.778203743
2656,1562955840,612267.4067915374
2657,1562956740,579684.6599474837
